PTH-G01-25/05131;ECF-G01-25/03098;6039;MSDPEROSC0011;0.00340;20000.0000000000000;20000.0000000000000;68.00000;2025-11-06 00:00:00.000;12000
PTH-G01-25/05131;ECF-G01-25/03104;6039;MSDPARFEC0023;0.02300;10000.0000000000000;10000.0000000000000;230.00000;2025-11-06 00:00:00.000;13000
PTH-G01-25/05068;ECF-G01-25/01982;0318;MSDMOLACE0955;0.02500;10000.0000000000000;10000.0000000000000;250.00000;2025-11-04 00:00:00.000;1000
PTH-G01-25/05068;ECF-G01-25/01983;0318;MSDMOLFEC2275;0.02000;10000.0000000000000;10000.0000000000000;200.00000;2025-11-04 00:00:00.000;2000
PTH-G01-25/05068;ECF-G01-25/01984;0318;MSDMOLFEC1031;0.02000;15000.0000000000000;15000.0000000000000;300.00000;2025-11-04 00:00:00.000;3000
PTH-G01-25/05068;ECF-G01-25/04258;0318;MSDMOLFEC1031;0.02000;20000.0000000000000;20000.0000000000000;400.00000;2025-11-04 00:00:00.000;4000
PTH-G01-25/05068;ECF-G01-25/04258;0318;MSDMOLACE0955;0.02500;20000.0000000000000;20000.0000000000000;500.00000;2025-11-04 00:00:00.000;5000
PTH-G01-25/05071;ECF-G01-25/02948;0049;MPRINOFEC0010;2.70000;989.0000000000000;989.0000000000000;2670.30000;2025-11-04 00:00:00.000;2000
PTH-G01-25/05071;ECF-G01-25/02948;0049;MPRINOFEC0010;2.70000;1036.0000000000000;1036.0000000000000;2797.20000;2025-11-04 00:00:00.000;3000
PTH-G01-25/05071;ECF-G01-25/02949;0049;MPRINOFEC0012;2.70000;1474.0000000000000;1474.0000000000000;3979.80000;2025-11-04 00:00:00.000;4000
PTH-G01-25/05072;ECF-G01-25/04063;0049;MPRINOACE0006;2.70000;245.0000000000000;245.0000000000000;661.50000;2025-11-04 00:00:00.000;1000
PTH-G01-25/05072;ECF-G01-25/04063;0049;MPRINOACE0007;2.70000;199.0000000000000;199.0000000000000;537.30000;2025-11-04 00:00:00.000;2000
PTH-G01-25/05073;ECF-G01-25/03702;0049;MPRINOFEC0013;2.70000;285.0000000000000;285.0000000000000;769.50000;2025-11-04 00:00:00.000;1000
PTH-G01-25/05078;" ";2670;EMBCXSFEC0042;0.53500;300.0000000000000;300.0000000000000;160.50000;2025-11-04 00:00:00.000;1000
PTH-G01-25/05078;ECF-G01-25/01989;2670;EMBCXSFEC0015;0.14000;4298.0000000000000;4298.0000000000000;601.72000;2025-11-04 00:00:00.000;2000
PTH-G01-25/05078;ECF-G01-25/01988;2670;EMBCXSACE0025;0.50000;650.0000000000000;650.0000000000000;325.00000;2025-11-04 00:00:00.000;3000
PTH-G01-25/05078;ECF-G01-25/01987;2670;EMBCXSACE0023;0.53000;1500.0000000000000;1500.0000000000000;795.00000;2025-11-04 00:00:00.000;4000
PTH-G01-25/05073;ECF-G01-25/04020;0049;MPRINOFEC0011;2.70000;700.0000000000000;700.0000000000000;1890.00000;2025-11-04 00:00:00.000;2000
PTH-G01-25/05073;ECF-G01-25/04187;0049;MPRINOFEC0034;2.70000;1047.0000000000000;1047.0000000000000;2826.90000;2025-11-04 00:00:00.000;3000
PTH-G01-25/05075;ECF-G01-25/04217;0043;EMBETIACE0003;0.00530;150000.0000000000000;150000.0000000000000;795.00000;2025-11-04 00:00:00.000;1000
