Familia,Resultado,DocumentID,Filename,ValueText,RevisionNo
MatPrima,03-77-120,43646,03-77-120 - Rabo trinco quadrado 35.SLDDRW,Zamak 5,1
MatPrima,EP06153102,43650,EP06153102 - 03-15-031 03-15-003 03-18-014.SLDDRW,ZAMAK,1
MatPrima,03-15-031,43621,03-15-031 - Corpo1531.SLDDRW,ZAMAK,1
MatPrima,MSDMOLFEC1031,43623,MSDMOLFEC1031 - Mola zarelho.SLDDRW,Aço,1
MatPrima,Calço,43754,Calço.SLDDRW,ZAMAK,1
MatPrima,02-V2P-201,43728,02-V2P-201 - Aba dobradiça direita_old.SLDDRW,ZAMAK,1
MatPrima,MSDDIVACE0014,43749,MSDDIVACE0014 - Tampa tarugo 2850.SLDDRW,"Aluminio ",1
MatPrima,MSDBUCDOB0001,43704,MSDBUCDOB0001 - Bucha 1000 Nylon preto.SLDDRW,Nylon perto,1
MatPrima,02-V2P-200,43725,02-V2P-200 - Aba dobradiça curva_old.SLDDRW,ZAMAK,1
MatPrima,02-10-001,43674,02-10-001 - Aba curva dob Exlabesa 1000 (PC12.45).SLDDRW,Aluminio,1
MatPrima,MSDFIELDOB0002,43683,MSDFIELDOB0002 - Fiel Ø7x59.SLDDRW,Aço INOX 430 (1.4016),4
MatPrima,AAM100_31-03-2023,44110,AAM100_31-03-2023 - Controlo dimensional.SLDDRW,Zamak 5,2
MatPrima,EP14AL1701,44106,EP14AL1701 - Montagem fechadura ALV 1700 TU Alumil.SLDDRW,-,1
MatPrima,EP14AL1701,44105,EP14AL1701 - Montagem fechadura ALV 1700 TU Alumil.SLDDRW,Inox,1
MatPrima,EP05AL1705,44102,EP05AL1705 - Carimbo testa fechadura alavanca ALUMIL.SLDDRW,Inox,1
MatPrima,03-97-207,44120,03-97-207 - Caixeta da lingua.SLDDRW,Zamak 5,1
MatPrima,EP05003021,44114,EP05003021 - Cortar-vazar calço 3L ALUK.slddrw,Inox 430 BA 37x2 (8MPPINO9001),1
MatPrima,EP06779105,44125,EP06779105 - Lingua 9791-30 ; chaveta lingua.SLDDRW,ZAMAK,1
MatPrima,EP06779105,44126,EP06779105 - Lingua 9791-30 ; caixeta lingua 03-97-207.SLDDRW,ZAMAK,1
MatPrima,01-NA-005,44089,01-NA-005 - Biela Nadir.SLDDRW,INOX AISI 304,1
MatPrima,01-NA-006,44091,01-NA-006 - Calço Nadir.SLDDRW,INOX AISI 304,1
MatPrima,01-NA-007,44093,01-NA-007 - Braço grande aro fixo esquerdo.SLDDRW,INOX AISI 304,1
MatPrima,01-NA-009,44095,01-NA-009 - Braço pequeno aro movel esquerdo.SLDDRW,INOX AISI 304,1
MatPrima,01-NA-009,44096,01-NA-009 - Braço pequeno aro movel esquerdo1.SLDDRW,INOX AISI 304,1
MatPrima,EP05AL1706,44218,EP05AL1706 - Perfilar Testa e Chapa-Testa fechadura alavanca 3 pontos 1700mm.SLDDRW,Barra INOX AISI 304 30x2,1
MatPrima,EP05AL1708,44216,EP05AL1708 - Vazar Testa fechadura alavanca 3 pontos 1700mm.SLDDRW,,2
MatPrima,MSDPERACE0006,44210,MSDPERACE0006 - Perno DIN916 M5x9 Inox.SLDDRW,INOX AISI430,1
MatPrima,Multiponto,44161,Multiponto 180 - 600.SLDDRW,ZAMAK,1
MatPrima,08-52-082,44183,08-52-082 - Microventilação.SLDDRW,ZAMAK,1
MatPrima,DIN,44192,DIN 916 - M8 x 8_ microcapsulados.SLDDRW,ZAMAK,1
MatPrima,"03-97-208(209,210)",44127,"03-97-208(209,210) - Lingua 9791.SLDDRW",Zamak 5,1
MatPrima,MSDCRVACE0055,44132,MSDCRVACE0055 - Cavilhao Q.8x85mm.SLDDRW,Aço Super Pb Zincado,6
MatPrima,Multiponto,44148,Multiponto 180 - 1600.SLDDRW,ZAMAK,1
MatPrima,Multiponto,44153,Multiponto 180 - 1800.SLDDRW,ZAMAK,1
MatPrima,Multiponto,44157,Multiponto 180 - 1000.SLDDRW,ZAMAK,1
MatPrima,MSDFIELDOB0020,43916,MSDFIELDOB0020 - Fiel ø8x109.SLDDRW,Aço Inox AISI 304,6
MatPrima,EP06306003,43907,EP06306003 - Caixa + roda fecho multiponto.SLDDRW,ZAMAK,1
MatPrima,MSDMOLACE0005,43901,"MSDMOLACE0005 - Mola chapa 22,8x10x0,3mm.SLDDRW",Aço,1
MatPrima,01-30-138,43896,01-30-138 - Ponto de fecho com rampa.SLDDRW,ZAMAK,2
MatPrima,MRPALUOSC0007,43898,MRPALUOSC0007 - Perfil regua aluminio L81860.0.001.SLDDRW,Aluminio 6060 T5,1
MatPrima,MSDCRVACE0010,43927,MSDCRVACE0010 - Cravo fecho 7000.SLDDRW,INOX AISI 304L,1
MatPrima,EP06520002,43950,EP06520002 - Dobradiça inferior Oscilo - OBT015.SLDDRW,Zamak,1
MatPrima,MSDPERFEC0002,43935,MSDPERFEC0002 - Piton Ø8x36.2.SLDDRW,Aço,1
MatPrima,MSDCRVACE0006,44000,MSDCRVACE0006 - Cravo maior Ø10x6.6.SLDDRW,INOX,1
MatPrima,MSDCRVACE0011,44006,MSDCRVACE0011 - Cogumelo fecho 3060.SLDDRW,INOX AISI 430,1
MatPrima,01-NA-004,44087,01-NA-004 - Braço pequeno aro movel direito.SLDDRW,INOX AISI 304,1
MatPrima,01-NA-003,44085,01-NA-003 - Braço grande aro fixo direito.SLDDRW,INOX AISI 304,1
MatPrima,MSDCRVACE0005,43998,MSDCRVACE0005 - Cravo pequeno Ø10x5.5.SLDDRW,Inox,1
MatPrima,MSDPERDOB0004,43974,MSDPERDOB0004 - Perno anti-Lev. 7100 -red.SLDDRW,INOX,1
MatPrima,03-32-003,43968,03-32-003 - Fecho inferior C.SLDDRW,Zamak 5,1
MatPrima,01-30-134,43971,01-30-134 - Ponto de fecho.SLDDRW,INOX AISI 304,1
MatPrima,03-52-015,43973,03-52-015 - OBT015.slddrw,Zamak 5,3
MatPrima,01-77-731,37880,01-77-731 - Testa_7715x1600_U_Bramial.SLDDRW,ZAMAK,1
MatPrima,MSDPARACE0010,37894,"MSDPARACE0010 - Parafuso DIN 7981 Esp. 4,2x11.slddrw",ZAMAK,1
MatPrima,01-50-003,37890,01-50-003 - Travao testa 500.SLDDRW,ZAMAK,2
MatPrima,EP06003010,37888,EP06003010 - Corpos GH0100 (sem furos ; com furos).SLDDRW,Alumínio,1
MatPrima,Aba_dir_GG,37923,Aba_dir_GG.SLDDRW,ZAMAK,1
MatPrima,fiel_dob_GG,37922,fiel_dob_GG.SLDDRW,ZAMAK,1
MatPrima,Aba_curva_GG,37921,Aba_curva_GG.SLDDRW,ZAMAK,1
MatPrima,rewrw,37907,rewrw.SLDDRW,"Aço Arco 2,0 x 148 mm",1
MatPrima,03-30-800,37843,03-30-800 - Calço multiponto klil_V1.4.5.SLDDRW,ZAMAK,1
MatPrima,Ficha,37837,Ficha tecnica.SLDDRW,ZAMAK,1
MatPrima,calço,37816,calço multiponto klil_V1.4.4.1.SLDDRW,ZAMAK,1
MatPrima,MSDCRVFEC0016,37822,MSDCRVFEC0016.SLDDRW,ZAMAK,1
MatPrima,01-77-539,37808,01-77-539 CT7791 TL20 INF ESPECIAL BRAMIAL.SLDDRW,ZAMAK,1
MatPrima,CTL,37810,CTL 7791 (OPÇÃO1) ESPECIAL BRAMIAL.SLDDRW,ZAMAK,1
MatPrima,03-30-161,37605,03-30-161 - Calço 3049.SLDDRW,ZAMAK,1
MatPrima,03-30-157,37606,03-30-157 - Calço 3046.SLDDRW,ZAMAK,1
MatPrima,03-ALV-002,37617,03-ALV-002 - Excêntrico CT alavanca.SLDDRW,ZAMAK,1
MatPrima,EP06001001_B(old),37618,EP06001001_B(old) - Punho Manon 330041.SLDDRW,Alumínio LM24,1
MatPrima,03-35-002,37621,03-35-002 - espelho 3500.SLDDRW,ZAMAK,1
MatPrima,EP06001001,37619,EP06001001 - Punho Manon 330041.SLDDRW,Alumínio LM24,1
MatPrima,01-77-195,37649,01-77-195 e 01-77-196_Caixa-Espelho-Pontas.SLDDRW,"Aço banda 225x1,5mm",3
MatPrima,EP06003034,37625,EP06003034 - Base PKZ100.SLDDRW,DuPont Delrin 500TL NC010,1
MatPrima,EP06003026,37622,EP06003026 - PJI100A - Lower concealed hunge bush.SLDDRW,Zamac,1
MatPrima,EP00771501,37656,EP00771501 - Maquinar porca CTs_m.SLDDRW,Porca CT s/m,1
MatPrima,MSDPARACE0009,37660,"MSDPARACE0009 - Paraf. DIN 7981 ESP. 4,2x11.slddrw",ZAMAK,1
MatPrima,EP06779707,37658,EP06779707 - Lingua 7797 G ; Lingua 7797 G Aluporta.SLDDRW,ZAMAK,1
MatPrima,MSDFIELDOB00--,37662,MSDFIELDOB00-- - Fiel c anilha ø7x60.SLDDRW,INOX AISI 430,5
MatPrima,MSDCRVACE0031,37664,MSDCRVACE0031 (old).SLDDRW,ZAMAK,1
MatPrima,MSDFIELDOB0014,37791,MSDFIELDOB0014 - Fiel Ø7x60.SLDDRW,ZAMAK,1
MatPrima,MSDMOLACE0955,38969,MSDMOLACE0955 - Mola 955-1500.SLDDRW,EN10270-1 : Classe C,4
MatPrima,EP06306001,38985,EP06306001 - Caixa + roda fecho multiponto.SLDDRW,ZAMAK,1
MatPrima,EP05306003_D,39035,EP05306003_D - Testa 3060x1000x15 (old).SLDDRW,"INOX BANDA  304 15,8x2mm",1
MatPrima,Base.MicroVent.MultiP,39060,Base.MicroVent.MultiP.SLDDRW,ZAMAK,1
MatPrima,EP07600002,39057,EP07600002 - Dobradiça 6000A6 curva.SLDDRW,Perfil Al6063 T5,1
MatPrima,3062x1000x15,38924,3062x1000x15.SLDDRW,ZAMAK,1
MatPrima,3062x600x15,38918,3062x600x15.SLDDRW,ZAMAK,1
MatPrima,MSDCRVACE0031,38945,MSDCRVACE0031 - Cravo fecho 2ª folha.SLDDRW,ZAMAK,1
MatPrima,EP05306008_D,38926,EP05306008_D - Regua 3060x1600x15 ; Testa 3060x1800x15 (old).slddrw,"AÇO CALIBRADO 2,5X10mm",1
MatPrima,EP09009503,38963,EP09009503 - Roscar calço GG.SLDDRW,PERFIL L80810.0.001 (6mts),1
MatPrima,EP05009503,38960,EP05009503 - Cortar calço GG.SLDDRW,PERFIL L80810.0.001 (6mts),1
MatPrima,MSDCRVACE0023,38947,MSDCRVACE0023 - fecho 3020.SLDDRW,ZAMAK,1
MatPrima,MSDCRVACE0022,38949,MSDCRVACE0022 - fecho 3020.SLDDRW,ZAMAK,1
MatPrima,EP05306004_E,38952,EP05306004_E - Testa 3060x1600x15 ; Testa 3060x1800x15 (old).SLDDRW,"INOX BANDA  304 15,8x2mm",1
MatPrima,Calço,38871,Calço Curva_adapt_24_11_2022.SLDDRW,ZAMAK,1
MatPrima,EP06302001,38860,EP06302001 - Fecho 3020-3.SLDDRW,ZAMAK,1
MatPrima,MSDCRVFEC0055,37944,MSDCRVFEC0055 - Cravo 5x16.4.SLDDRW,ZAMAK,1
MatPrima,MSDPERACE0015,37966,MSDPERACE0015 - Ponteira B.SLDDRW,Super Pb,4
MatPrima,Bucha,37937,Bucha 7100.SLDDRW,ZAMAK,2
MatPrima,punho,37936,punho zarya.SLDDRW,ZAMAK,1
MatPrima,EP05779107,37406,EP05779107 - 01-77-230 - Rabo da Lingua 236 30.SLDDRW,ZAMAK,1
MatPrima,01-77-230,37405,01-77-230 - Rabo lingua 30.SLDDRW,Aço,3
MatPrima,EP05779105,37402,EP05779105 - 01-77-229 - Rabo da Lingua 236 25.SLDDRW,ZAMAK,1
MatPrima,EP05779106,37404,EP05779106 - 01-77-046 - Rabo da Lingua 236 35.SLDDRW,ZAMAK,1
MatPrima,01-77-046,37403,01-77-046 - Rabo lingua 35.SLDDRW,ZAMAK,1
MatPrima,01-77-213_,37389,01-77-213_ Caixa-Espelho 7707-7709.SLDDRW,ZAMAK,1
MatPrima,EP05779910,37394,EP05779910 - 01-77-656 - Chapa testa Pontas 7799-7717.SLDDRW,ZAMAK,1
MatPrima,01-77-656,37393,01-77-656 - Chapa testa Pontas 7799-7717.SLDDRW,Aço Inox AISI304,3
MatPrima,01-77-299,37399,01-77-299 - Rabo lingua 236 20.SLDDRW,ZAMAK,1
MatPrima,01-77-229,37401,01-77-229 - Rabo Lingua 25.SLDDRW,Aço,3
MatPrima,EP05779104,37400,EP05779104 - 01-77-299 - Rabo da Lingua 236 20.SLDDRW,ZAMAK,1
MatPrima,03-77-218_Taco,37450,03-77-218_Taco do piton.SLDDRW,ZAMAK,1
MatPrima,EP06770701,37451,EP06770701 - 03-77-218_Taco do piton.SLDDRW,ZAMAK,1
MatPrima,fiel,37427,fiel.SLDDRW,ZAMAK,1
MatPrima,EP06003031,37407,EP06003031 - Tarugo minimal handle AK AAL100.SLDDRW,"ZAMAK 5 ",1
MatPrima,EP.06.0030.31-A_AAL100A,37408,EP.06.0030.31-A_AAL100A.SLDDRW,"ZAMAK 5 ",1
MatPrima,Dob,37457,Dob 2_prot.SLDDRW,ZAMAK,1
MatPrima,Dob,37455,Dob 1_prot.SLDDRW,ZAMAK,1
MatPrima,EP06302002,37454,EP06302002 - 03-32-002 - Régua Fecho 3020_2.SLDDRW,Zamak,1
MatPrima,Calço,37474,Calço Curva_adapt.SLDDRW,ZAMAK,1
MatPrima,03-37-683_Espelho,37491,03-37-683_Espelho interior 3700.SLDDRW,ZAMAK,1
MatPrima,EP06001011,37485,EP06001011 - Oscilo inv SAV 341766 ; 341767 ; 341768.SLDDRW,Zamak 5,1
MatPrima,03-37-684_Espelho,37490,03-37-684_Espelho exterior 3700.SLDDRW,ZAMAK,1
MatPrima,01-15-530,37494,01-15-530 - Tampa 1530.SLDDRW,ZAMAK,1
MatPrima,EP06370001,37492,EP06370001 - Espelho 3700.SLDDRW,Zamak,1
MatPrima,EP05153001,37496,EP05153001 - 01-15-530 - Tampa 1530.SLDDRW,ZAMAK,1
MatPrima,01-28-850,37522,01-28-850 - TampaCorpo2850.SLDDRW,ZAMAK,1
MatPrima,EP06001010,37516,EP06001010 - Calços Multiponto SAV.SLDDRW,PA 6,1
MatPrima,EP06001005,37514,EP06001005 - Casquilho Manon corpo 353523 ; suporte mola 353527 ; Camicia 353577.SLDDRW,Delrin 100,1
MatPrima,EP06001003,37510,EP06001003 - Tampas Manon 353525-353526.SLDDRW,Nylon 6 + 15% F.V.,1
MatPrima,EP06001004,37512,EP06001004 - Placa deslizante Manon 353524.SLDDRW,Nylon 6 + 15% F.V.,1
MatPrima,EP06001002,37506,EP06001002 - Corpo Manon 330040.SLDDRW,Alumínio,1
MatPrima,EP06001006_D,37508,EP06001006_D - punho Vela 341434 SAV (old).SLDDRW,Alumínio,1
MatPrima,EP05770704,37570,EP05770704 - 01-77-208 - Regua das pontas 7707.SLDDRW,ZAMAK,1
MatPrima,01-77-207,37572,01-77-207 - Regua das grande 7707.SLDDRW,ZAMAK,1
MatPrima,EP05285001,37541,EP05285001 - 01-28-850 - Tampa Corpo 2850.SLDDRW,ZAMAK,1
MatPrima,calço,37555,calço multiponto klil_V1.4.4.SLDDRW,ZAMAK,1
MatPrima,01-77-208,37569,01-77-208 - Regua das pontas 7707.SLDDRW,ZAMAK,1
MatPrima,EP05770705,37578,EP05770705 - 01-77-210 - Regua pequena inf 7707.SLDDRW,ZAMAK,1
MatPrima,01-77-210,37576,01-77-210 - Regua pequena inf 7707.SLDDRW,ZAMAK,1
MatPrima,EP05770703,37573,EP05770703 - 01-77-207 - Regua das grande 7707.SLDDRW,ZAMAK,1
MatPrima,01-77-236,37581,01-77-236 - Corrediça do meio.SLDDRW,ZAMAK,1
MatPrima,EP05770710,37584,EP05770710 - 01-77-236 - Corrediça do meio.SLDDRW,ZAMAK,1
MatPrima,01-77-314,37259,01-77-314 - Espelho 7715x35x85.SLDDRW,Aço DX51D+Z100,5
MatPrima,EP06779901,37262,EP06779901 - Porca CTs.SLDDRW,ZAMAK,1
MatPrima,03-77-132,37263,03-77-132 - Porca CTs com marca GNS.SLDDRW,ZAMAK,1
MatPrima,01-77-059,37276,01-77-059 - Testa-7716x24.SLDDRW,ZAMAK,1
MatPrima,01-77-056,37274,01-77-056 - Testa-7716x22.SLDDRW,INOX AISI 304L,4
MatPrima,EP05778101,37281,EP05778101 - 01-ALV-007 - CT pontas.SLDDRW,ZAMAK,1
MatPrima,01-ALV-007-16,37280,01-ALV-007-16 - CT Pontas Alavanca lisa 20mm.SLDDRW,ZAMAK,1
MatPrima,03-32-004,37292,03-32-004 - Corpo Fecho 3020_3.SLDDRW,ZAMAK,1
MatPrima,03-32-005,37293,03-32-005 - Régua Fecho 3020_3.SLDDRW,ZAMAK,1
MatPrima,01-ALV-006-16,37305,01-ALV-006-16 - CT Central Alavanca lisa 20mm.SLDDRW,ZAMAK,1
MatPrima,EP05778102,37306,EP05778102 - 01-ALV-006 - CT central.SLDDRW,ZAMAK,1
MatPrima,01-77-205,37312,01-77-205 - Corrediça de 35 7799.SLDDRW,ZAMAK,1
MatPrima,EP05579113,37310,EP05579113 - Testa 5791 - 5792.SLDDRW,"AISI 304L 22x2,5mm",1
MatPrima,01-57-500,37311,01-57-500 - TESTA 5791 - 5792.SLDDRW,ZAMAK,1
MatPrima,01-77-203,37314,01-77-203 - Corrediça de 30 7799.SLDDRW,ZAMAK,1
MatPrima,03-18-444,37321,03-18-444 - Lingua comprida 1800 (DF).SLDDRW,ZAMAK,1
MatPrima,01-77-202,37316,01-77-202 - Corrediça de 25 7799.SLDDRW,ZAMAK,1
MatPrima,Calco,37370,Calco 2_1.SLDDRW,ZAMAK,1
MatPrima,Calco,37367,Calco 1_1.SLDDRW,ZAMAK,1
MatPrima,01-77-655,37364,01-77-655 - Chapa testa Central 7707 (versao anterior ao alargamento furo central e encaixe copo).SLDDRW,ZAMAK,1
MatPrima,Dob,37359,Dob 2.SLDDRW,ZAMAK,1
MatPrima,Calco,37351,Calco 2.SLDDRW,ZAMAK,1
MatPrima,Dob,37353,Dob 1.SLDDRW,ZAMAK,1
MatPrima,EP05770712,37384,EP05770712 - 01-77-655 - Chapa testa Central Gancho 7707.SLDDRW,Aço Inox AISI304,3
MatPrima,Dob,37376,Dob 1_1.SLDDRW,ZAMAK,1
MatPrima,Dob,37380,Dob 2_2.SLDDRW,ZAMAK,1
MatPrima,EP05770701,37387,EP05770701 - Chapa testa das pontas 7707 e 7709.SLDDRW,ZAMAK,1
MatPrima,01-77-108,37386,01-77-108 - Chapa testa pontas 7707 - 7709.SLDDRW,ZAMAK,1
MatPrima,EP06260002,37388,EP06260002 - Patilha + tarugo + cremalheira 2600.SLDDRW,Zamak,1
MatPrima,Calco,37349,Calco 1.SLDDRW,ZAMAK,1
MatPrima,03-18-001,37337,03-18-001 - Corpo 1800 (DF).SLDDRW,ZAMAK,1
MatPrima,EP05306015,37336,EP05306015 - Grampo inox pequeno.SLDDRW,"Inox Banda 304 30x1,5mm",1
MatPrima,EP06180001,37330,EP06180001 - Trinqueta 1800 + corpo + grapo + tarugo + lingua peq + lingua comprida.SLDDRW,Zamak,1
MatPrima,03-18-003,37322,03-18-003 - Lingua 1800 (DF).SLDDRW,ZAMAK,1
MatPrima,03-18-002,37324,03-18-002 - Tarugo (DF).SLDDRW,ZAMAK,1
MatPrima,03-18-004,37326,03-18-004 - Grampo 1800 (DF).SLDDRW,ZAMAK,1
MatPrima,EP05779905,37329,EP05779905 - Corrediça 35 - fech 7799.SLDDRW,"Aço Arco 2,0 x 148 mm",1
MatPrima,EP05779904,37328,EP05779904 - Corrediça 30 - fech 7799.SLDDRW,"Aço Arco 2,0 x 148 mm",1
MatPrima,EP05779903,37327,EP05779903 - Corrediça 25 - fech 7799.SLDDRW,"Aço Arco 2,0 x 148 mm",1
MatPrima,MSDCRVFEC0003,36253,"MSDCRVFEC0003 - Quadra 7mmx28,5mm.SLDDRW",ZAMAK,4
MatPrima,EP05979103,36264,EP05979103 - Espelho 9791.SLDDRW,"Aço Arco 1,5x94mm",2
MatPrima,MSDCRVFEC0008,36251,MSDCRVFEC0008.SLDDRW,ZAMAK,3
MatPrima,MSDCRVFEC0015,36247,MSDCRVFEC0015 - CRAVO Fº QUAD. 5x20-2 RESP..SLDDRW,Aço,4
MatPrima,01-77-631,36361,01-77-631 - Caixeta 7715x35.SLDDRW,ZAMAK,1
MatPrima,EP05771506,36363,EP05771506 - 01-77-631 - Caixeta 7715x35.SLDDRW,"Aço Arco 2,0 x 90mm",2
MatPrima,01-77-621,36367,01-77-621 - Caixeta 7715x30.SLDDRW,ZAMAK,1
MatPrima,EP05003005,36266,EP05003005 - 121040 e 121050.SLDDRW,"A00233 (EXL - GNS/0030) 13~14 WEB's Anod. Nat. ",1
MatPrima,EP05779802,36275,EP05779802 - Lança trancas 7798-7795.SLDDRW,"Aço Tubo ø8,00x1,00mm",2
MatPrima,EP05003010,36411,EP05003010 (old) - 012450 OP2 (old).SLDDRW,EP.05.0030.09,1
MatPrima,EP05003007,36405,EP05003007 - 012500 OP1.SLDDRW,AISI 304,1
MatPrima,EP05003011,36413,EP05003011 - 012460 OP1.SLDDRW,AISI 304,1
MatPrima,EP05003009,36409,EP05003009 - 012450 OP1.SLDDRW,AISI 304,1
MatPrima,EP05003008,36407,EP05003008 - 012500 OP2.SLDDRW,EP.05.0030.07,1
MatPrima,EP05003004,36403,EP05003004 - 008690_012430_012440.SLDDRW,AISI 304 20x2.5,1
MatPrima,zc1777,36402,zc1777.SLDDRW,ZAMAK,1
MatPrima,EP05771507,36371,EP05771507 - 01-77-621 - Caixeta 7715x30.SLDDRW,,2
MatPrima,calço,36397,calço multiponto klil_V1.4.1.SLDDRW,ZAMAK,1
MatPrima,EP07003003,36393,EP07003003 reguas alum.SLDDRW,Alumínio Extrudido A00478,1
MatPrima,EP05003006,36394,EP05003006 - 121060 e 121070.SLDDRW,"A00233 (EXL - GNS/0030) 13~14 WEB's Anod. Nat. ",1
MatPrima,EP09003015,36419,EP09003015 - Escairo 012450 012460 012470.SLDDRW,-----,1
MatPrima,EP05003012,36415,EP05003012 - 012460 OP2.SLDDRW,EP.05.0030.11,1
MatPrima,EP09003013,36417,EP09003013 - Escairo 012500.SLDDRW,-----,1
MatPrima,EP06001007,36438,EP06001007 - Corpo Vela 330049 ; corpo Vela com chave 330060.SLDDRW,Alumínio,1
MatPrima,EP06003027,36442,EP06003027 - Punho AAH100.SLDDRW,Alumínio,1
MatPrima,EP06003029,36444,EP06003029 - Punho AAJ100.SLDDRW,Alumínio,1
MatPrima,01.55.014,36518,01.55.014 - OBT554.SLDDRW,ZAMAK,1
MatPrima,03-50-005,36669,03-50-005 - Bobine_T500.SLDDRW,ZAMAK,1
MatPrima,03-50-007,36664,03-50-007 - Ligador T500.SLDDRW,ZAMAK,1
MatPrima,EP06003004,36656,EP06003004 - Regua PIZ100 AK.SLDDRW,Nylon,1
MatPrima,EP06003006,36652,EP06003006 - Regua PIZ300 AK.SLDDRW,Zamac,1
MatPrima,EP05003010,36650,EP05003010 - 012450 OP2.SLDDRW,EP.05.0030.09,1
MatPrima,EP08003022,36675,EP08003022 - AAM200#4.SLDDRW,ZAMAK 5,1
MatPrima,03-50-004,36671,03-50-004 - anilha destrancador.SLDDRW,ZAMAK,1
MatPrima,EP06003002_B,36693,EP06003002_B - Mini-ponteira; afinador (LM0100 ; LM0200; LM0300 ; LM0400 ; LM0500) AK (old).SLDDRW,Zamac,1
MatPrima,EP06003003,36691,EP06003003 - Ponteira; afinador (LN0100 ; LN0200; LN0300 ; LN0400 ; LN0500) AK.SLDDRW,Zamac,1
MatPrima,EP06003001_B,36688,EP06003001_B - Afinador (LK0100 ; LK0200 ; LK0300) AK (old).SLDDRW,Zamac,1
MatPrima,02-10-001,36629,02-10-001 - Aba curva dob 1000.SLDDRW,Aluminio,2
MatPrima,EP05AL1701,36596,EP05AL1701.SLDDRW,Inox,1
MatPrima,01-40-004,36568,01-40-004 Braço_GR_Seg_Portada.SLDDRW,AISI 304,2
MatPrima,EP06003019,36839,EP06003019 - MB0100 ; MC0100.SLDDRW,Zamac,1
MatPrima,01-50-015,36843,01-50-015 - Chapa memoria testa 500.SLDDRW,ZAMAK,1
MatPrima,EP05050004,36844,EP05050004 - 01-50-015 - Chapa memoria testa 500.SLDDRW,"Aço Mola 36,5mmx0,15mm",1
MatPrima,01.30.133,36835,01.30.133.SLDDRW,ZAMAK,1
MatPrima,EP06520006,36830,EP06520006 - Componentes angulo reenvio inferior OBT070 + OBT071 + OBT072 + OBT073.SLDDRW,Zamac,1
MatPrima,calço,36811,calço multiponto klil_V1.4.3.SLDDRW,ZAMAK,1
MatPrima,EP06003032,36828,EP06003032 - Tarugo AAM200.SLDDRW,Zamac,1
MatPrima,03-52-002,36711,03-52-002 - Calço reforço fixaçao oscilo.SLDDRW,ZAMAK,1
MatPrima,7100docCertif,36726,7100docCertif.SLDDRW,ZAMAK,1
MatPrima,calço,36729,calço multiponto klil_V1.4.2.SLDDRW,ZAMAK,1
MatPrima,03-AK-029,36854,03-AK-029 LK0100.SLDDRW,ZAMAK,1
MatPrima,EP06003001,36853,EP06003001 - Afinador (LK0100 ; LK0200 ; LK0300).SLDDRW,Zamac,1
MatPrima,EP06003023,36851,EP06003023 - MD0100.SLDDRW,Zamac,1
MatPrima,03-15-900,36850,03-15-900 - Roda (tarugo) 1500 q6.SLDDRW,ZAMAK,1
MatPrima,03-15-006,36846,03-15-006 - Corpo interior 1500.SLDDRW,ZAMAK,1
MatPrima,03-77-153,36858,03-77-153 - Roleto 7715.SLDDRW,ZAMAK,1
MatPrima,EP06150001,36856,EP06150001 - Interior 1500  corpo e tarugo 03-15-006 + 03-15-002 + 03-15-900.SLDDRW,Zamak (MPRINJACE0015),1
MatPrima,EP06771603,36859,EP06771603 - 03-77-153 - Roleto 7715.SLDDRW,ZAMAK (MPRINJACE0015),2
MatPrima,EP05050005,36865,EP05050005 - 01-50-006 - Protecao bobine T500.SLDDRW,ZAMAK,1
MatPrima,01-50-006,36864,01-50-006 - Protecao bobine T500.SLDDRW,ZAMAK,1
MatPrima,EP05779103,36862,EP05779103 - 01-77-250 Caixeta 7791.SLDDRW,"Aço Arco 2,0x96mm",2
MatPrima,EP06003024,37172,EP06003024 - MF0100.SLDDRW,Zamac,1
MatPrima,EP06003025,37168,EP06003025 - MG0100B ; MH0100B.SLDDRW,Zamac,1
MatPrima,gancho_multiponto,37143,gancho_multiponto.SLDDRW,ZAMAK,1
MatPrima,EP05771516,37136,EP05771516 - 01-77-651 - Chapa testa Central 7715-7797ST-7797-7797R.SLDDRW,Aço Inox AISI304,3
MatPrima,01-77-721,37201,01-77-721 - Regua Inferior 7715.SLDDRW,ZAMAK,1
MatPrima,01-77-720,37199,01-77-720 - Regua Superior 7715.SLDDRW,ZAMAK,1
MatPrima,EP06520011,37198,EP06520011 - Ligador do compasso OBT083.SLDDRW,ZAMAK,1
MatPrima,03-30-702,37206,03-30-702 - CT 3060 JE SOS.SLDDRW,ZAMAK,1
MatPrima,03-30-703,37207,03-30-703 - CT 3060 JT SOS.SLDDRW,ZAMAK,1
MatPrima,EP06003018,37238,EP06003018 - Tampas PFC100 ; PFD100.SLDDRW,PA6 + F.V. Preto,1
MatPrima,EP06001002_C,37234,EP06001002_C.SLDDRW,Alumínio,1
MatPrima,EP06003015,37245,EP06003015 - Anilha HE0100.SLDDRW,Zamac,1
MatPrima,EP06003017,37240,EP06003017 - PFG100.SLDDRW,PA6 + MOS6 Preto,1
MatPrima,EP06003016,37243,EP06003016 - Casquilho WP0100 ; Anilha WP0200.SLDDRW,Nylon 6 + 20% F.V.,1
MatPrima,01-76-029,36991,01-76-029 - Anilha do trinco.SLDDRW,ZAMAK,1
MatPrima,EP06000009,36986,EP06000009 - OBT024 + OBT033 + OBT034.SLDDRW,ZAMAK,1
